province,REF_DATE,uom_houseindex,scalar_houseindex,avg_house_only,avg_land_only,avg_totalhouseland,uom_income,scalar_income,statistic_income,avg_income,uom_expenditure,scalar_expenditure,statistic_expenditure,avg_food_expenditures,avg_income_taxes,avg_mortageinsurance,avg_mortagePaid,avg_accomodation,avg_rent,avg_shelter,avg_total_expenditure,avg_taxes_landregfees,uom_tourist,scalar_tourist,avg_international_tourism,avg_domestic_tourism,uom_labourforce,scalar_labourforce,statistic_labourforce,avg_employment,avg_fulltime,avg_labourforce,avg_parttime,avg_population,avg_unemployment,uom_lfperc,scalar_lfperc,statistic_labourforceperc,avg_employment_rate,avg_participationrate,avg_unemploymentrate,uom_crime,scalar_crime,statistic_crime,avg_crime_incidents
Alberta,1987-09,"Index, 201612=100",units,31.03333333333333,24.433333333333334,29.133333333333336,,,,,,,,,,,,,,,,,Persons,unit,68494.0,137710.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",751.8833618164062,625.8833618164062,827.3666381835938,125.98332977294922,1111.7833251953125,75.51667022705078,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.04999923706055,69.69999694824219,9.399999618530273,,,,
Alberta,1987-04,"Index, 201612=100",units,30.46666666666667,23.3,28.400000000000002,,,,,,,,,,,,,,,,,Persons,unit,85215.0,122477.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",742.7999877929688,618.4000244140625,824.8833618164062,124.38333129882812,1113.3333740234375,82.08333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.96666717529297,69.23332977294922,10.449999809265137,,,,
Alberta,1987-12,"Index, 201612=100",units,31.366666666666664,25.133333333333336,29.53333333333333,,,,,,,,,,,,,,,,,Persons,unit,54372.0,90250.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",762.8666381835938,637.316650390625,830.1166381835938,125.53333282470703,1115.0,67.21666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.766666412353516,69.71666717529297,8.433333396911621,,,,
Alberta,1987-03,"Index, 201612=100",units,30.366666666666664,23.2,28.3,,,,,,,,,,,,,,,,,Persons,unit,81455.0,117441.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",740.3666381835938,615.4000244140625,820.9500122070312,124.96666717529297,1112.8499755859375,80.5999984741211,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.75,68.8499984741211,10.416666984558105,,,,
Alberta,1987-01,"Index, 201612=100",units,29.933333333333337,23.0,27.900000000000002,,,,,,,,,,,,,,,,,Persons,unit,75241.0,103869.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",735.316650390625,615.0333251953125,821.1333618164062,120.26667022705078,1111.4666748046875,85.8499984741211,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.36666488647461,68.98332977294922,11.133333206176758,,,,
Alberta,1987-02,"Index, 201612=100",units,30.133333333333336,23.166666666666668,28.133333333333336,,,,,,,,,,,,,,,,,Persons,unit,73689.0,104740.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",732.0833129882812,609.9000244140625,817.9833374023438,122.16666412353516,1112.2833251953125,85.91666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.04999923706055,68.68333435058594,11.166666984558105,,,,
Alberta,1987-07,"Index, 201612=100",units,30.666666666666668,24.2,28.8,,,,,,,,,,,,,,,,,Persons,unit,94638.0,240098.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",746.75,621.2166748046875,822.2999877929688,125.55000305175781,1111.9832763671875,75.53333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.483333587646484,69.0999984741211,9.383333206176758,,,,
Alberta,1987-06,"Index, 201612=100",units,30.53333333333333,23.933333333333334,28.666666666666668,,,,,,,,,,,,,,,,,Persons,unit,65902.0,164241.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",744.75,623.683349609375,822.8833618164062,121.05000305175781,1112.6666259765625,78.13333129882812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.16666793823242,69.08333587646484,9.716666221618652,,,,
Alberta,1987-08,"Index, 201612=100",units,30.866666666666664,24.333333333333332,29.0,,,,,,,,,,,,,,,,,Persons,unit,107474.0,228344.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",747.6666870117188,618.8333129882812,824.683349609375,128.8000030517578,1111.566650390625,77.0,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.56666564941406,69.36666870117188,9.600000381469727,,,,
Alberta,1987-11,"Index, 201612=100",units,31.299999999999997,25.03333333333333,29.5,,,,,,,,,,,,,,,,,Persons,unit,53665.0,83937.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",761.4000244140625,637.2333374023438,826.75,124.18333435058594,1113.9166259765625,65.31666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.733333587646484,69.51667022705078,8.233333587646484,,,,
Alberta,1987-10,"Index, 201612=100",units,31.366666666666664,24.8,29.399999999999995,,,,,,,,,,,,,,,,,Persons,unit,63334.0,105593.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",758.2333374023438,634.5833129882812,825.6166381835938,123.63333129882812,1112.800048828125,67.41666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.349998474121094,69.41666412353516,8.716666221618652,,,,
Manitoba,1985-09,"Index, 201612=100",units,37.2,26.6,34.2,,,,,,,,,,,,,,,,,Persons,unit,85424.0,152726.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",306.3666687011719,253.11666870117188,331.9166564941406,53.25,487.3833312988281,25.53333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.983333587646484,65.28333282470703,7.983333110809326,,,,
Manitoba,1985-04,"Index, 201612=100",units,36.5,25.0,33.2,,,,,,,,,,,,,,,,,Persons,unit,76035.0,123793.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",301.0,249.86666870117188,327.98333740234375,51.150001525878906,485.5666809082031,27.0,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.04999923706055,64.6500015258789,8.399999618530273,,,,
Manitoba,1985-01,"Index, 201612=100",units,35.9,25.2,32.9,,,,,,,,,,,,,,,,,Persons,unit,67565.0,101112.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",301.1833190917969,250.5,327.6499938964844,50.70000076293945,484.04998779296875,26.46666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.233333587646484,64.78333282470703,8.399999618530273,,,,
Manitoba,1985-03,"Index, 201612=100",units,36.5,25.0,33.2,,,,,,,,,,,,,,,,,Persons,unit,90091.0,136199.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",301.3666687011719,249.75,329.1833190917969,51.63333511352539,485.1166687011719,27.816667556762695,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.20000076293945,65.06666564941406,8.699999809265137,,,,
Manitoba,1985-08,"Index, 201612=100",units,36.9,25.4,33.6,,,,,,,,,,,,,,,,,Persons,unit,154433.0,270575.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",302.3999938964844,248.36666870117188,330.5666809082031,54.04999923706055,486.5,28.133333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.16666793823242,65.0999984741211,8.766666412353516,,,,
Manitoba,1985-07,"Index, 201612=100",units,36.8,25.3,33.5,,,,,,,,,,,,,,,,,Persons,unit,144837.0,285773.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",303.48333740234375,251.8000030517578,330.45001220703125,51.66666793823242,485.98333740234375,26.96666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.53333282470703,65.18333435058594,8.350000381469727,,,,
Manitoba,1985-10,"Index, 201612=100",units,37.2,26.6,34.2,,,,,,,,,,,,,,,,,Persons,unit,73324.0,127121.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",307.6000061035156,253.13333129882812,331.9666748046875,54.45000076293945,488.0666809082031,24.366666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.11666488647461,65.23332977294922,7.650000095367432,,,,
Manitoba,1985-06,"Index, 201612=100",units,36.7,25.3,33.5,,,,,,,,,,,,,,,,,Persons,unit,91985.0,221411.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",300.8500061035156,249.98333740234375,327.8666687011719,50.88333511352539,485.8666687011719,27.0,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.93333435058594,64.58333587646484,8.216666221618652,,,,
Manitoba,1985-12,"Index, 201612=100",units,37.3,26.8,34.4,,,,,,,,,,,,,,,,,Persons,unit,60433.0,99441.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",310.4666748046875,254.9499969482422,334.8166809082031,55.5,489.1499938964844,24.383333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.46666717529297,65.5,7.4666666984558105,,,,
Manitoba,1985-05,"Index, 201612=100",units,36.5,25.3,33.3,,,,,,,,,,,,,,,,,Persons,unit,86432.0,164694.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",301.98333740234375,249.93333435058594,328.01666259765625,52.04999923706055,485.8333435058594,26.0,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.150001525878906,64.61666870117188,8.083333015441895,,,,
Manitoba,1985-11,"Index, 201612=100",units,37.2,26.6,34.2,,,,,,,,,,,,,,,,,Persons,unit,65639.0,105290.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",309.0333251953125,252.25,334.0,56.79999923706055,488.6833190917969,24.950000762939453,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.28333282470703,65.46666717529297,7.699999809265137,,,,
Manitoba,1985-02,"Index, 201612=100",units,36.0,25.4,33.0,,,,,,,,,,,,,,,,,Persons,unit,68773.0,104692.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",301.98333740234375,250.76666259765625,329.0833435058594,51.233333587646484,484.6000061035156,27.100000381469727,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.400001525878906,65.05000305175781,8.533333778381348,,,,
Alberta,2009-09,"Index, 201612=100",units,91.13333333333333,92.46666666666665,91.5,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,150262.0,265220.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1285.88330078125,1069.683349609375,1375.11669921875,216.1999969482422,1808.7667236328125,89.19999694824219,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.23332977294922,72.46666717529297,7.150000095367432,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-12,"Index, 201612=100",units,92.03333333333332,91.36666666666667,91.7,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,182990.0,266156.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1293.2833251953125,1071.550048828125,1381.3499755859375,221.75,1814.4166259765625,88.05000305175781,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.44999694824219,72.53333282470703,6.9666666984558105,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-11,"Index, 201612=100",units,91.83333333333333,91.76666666666665,91.7,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,183525.0,246228.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1286.2667236328125,1066.5,1384.36669921875,219.73333740234375,1812.6500244140625,98.08333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.06666564941406,72.61666870117188,7.599999904632568,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-03,"Index, 201612=100",units,91.0,96.06666666666668,92.60000000000001,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,243089.0,321490.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1293.0999755859375,1076.4832763671875,1370.816650390625,216.64999389648438,1789.7166748046875,77.69999694824219,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",68.51667022705078,73.06666564941406,6.099999904632568,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-05,"Index, 201612=100",units,90.13333333333333,94.03333333333335,91.36666666666667,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,168169.0,265125.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1286.9666748046875,1066.8499755859375,1379.61669921875,220.13333129882812,1797.11669921875,92.6500015258789,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.81666564941406,73.16666412353516,7.233333110809326,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-10,"Index, 201612=100",units,91.56666666666666,91.56666666666668,91.5,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,168853.0,243750.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1276.4166259765625,1064.0333251953125,1371.4832763671875,212.38333129882812,1810.800048828125,95.05000305175781,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",66.69999694824219,72.06666564941406,7.349999904632568,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-01,"Index, 201612=100",units,93.10000000000001,101.06666666666666,95.59999999999998,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,211262.0,282308.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1306.4000244140625,1092.699951171875,1370.9166259765625,213.75,1781.1500244140625,64.51667022705078,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",69.61666870117188,73.3499984741211,5.050000190734863,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-06,"Index, 201612=100",units,89.96666666666665,93.2,90.93333333333334,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,121095.0,265697.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1286.5,1067.3333740234375,1376.316650390625,219.18333435058594,1800.88330078125,89.81666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.48332977294922,72.5999984741211,6.9666666984558105,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-08,"Index, 201612=100",units,90.8,92.36666666666667,91.23333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,215911.0,365254.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1282.7833251953125,1057.63330078125,1378.2833251953125,225.13333129882812,1806.0167236328125,95.51667022705078,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",66.93333435058594,72.46666717529297,7.616666793823242,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-04,"Index, 201612=100",units,90.10000000000001,95.43333333333332,91.8,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,253317.0,332093.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1293.2667236328125,1070.800048828125,1374.8499755859375,222.48333740234375,1793.6500244140625,81.61666870117188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",68.33333587646484,73.0,6.316666603088379,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-07,"Index, 201612=100",units,90.53333333333332,93.16666666666667,91.33333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,162354.0,344390.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1285.0,1067.36669921875,1378.88330078125,217.6666717529297,1803.5333251953125,93.86666870117188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.31666564941406,72.76667022705078,7.416666507720947,Number,unit,Total of all violations-Actual incidents,29298.5
Alberta,2009-02,"Index, 201612=100",units,91.73333333333335,97.93333333333334,93.7,Dollars,units,"Median total income,Both sexes,All age groups",2937.5,,,,,,,,,,,,,Persons,unit,214120.0,285126.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1296.199951171875,1078.0,1367.6666259765625,218.1999969482422,1785.683349609375,71.46666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",68.81666564941406,73.03333282470703,5.800000190734863,Number,unit,Total of all violations-Actual incidents,29298.5
Atlantic Region,2002-10,"Index, 201612=100",units,68.6,62.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-04,"Index, 201612=100",units,67.5,61.2,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-07,"Index, 201612=100",units,68.3,61.8,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-11,"Index, 201612=100",units,68.8,62.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-08,"Index, 201612=100",units,68.4,62.1,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-01,"Index, 201612=100",units,67.0,60.8,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-05,"Index, 201612=100",units,68.2,61.6,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-12,"Index, 201612=100",units,68.8,62.8,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-09,"Index, 201612=100",units,68.6,62.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-02,"Index, 201612=100",units,67.2,61.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-06,"Index, 201612=100",units,68.2,61.7,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Region,2002-03,"Index, 201612=100",units,67.2,61.2,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manitoba,2001-05,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,88142.0,176305.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",346.95001220703125,285.3166809082031,365.1333312988281,61.599998474121094,521.0499877929688,18.16666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.099998474121094,66.73332977294922,5.349999904632568,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-11,"Index, 201612=100",units,51.5,34.8,46.6,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,65779.0,131758.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",351.7833251953125,288.5333251953125,369.26666259765625,63.25,522.5166625976562,17.483333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.68333435058594,67.31666564941406,5.25,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-01,"Index, 201612=100",units,50.5,34.8,45.8,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,93601.0,156294.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",348.5,283.3166809082031,365.2833251953125,65.18333435058594,519.8333129882812,16.78333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.41666793823242,66.81666564941406,4.9666666984558105,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-07,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,141128.0,278292.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",346.9666748046875,285.8999938964844,365.79998779296875,61.03333282470703,521.5,18.83333396911621,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.58333206176758,66.5999984741211,6.016666889190674,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-03,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,110691.0,189073.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",347.6833190917969,284.8500061035156,365.8166809082031,62.849998474121094,520.3666381835938,18.133333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.20000076293945,66.83333587646484,5.2833333015441895,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-09,"Index, 201612=100",units,51.2,34.8,46.3,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,90278.0,171150.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",348.8666687011719,286.51666259765625,366.8833312988281,62.36666488647461,521.8833618164062,18.03333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.18333435058594,66.98332977294922,5.449999809265137,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-04,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,88921.0,154140.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",347.3500061035156,283.73333740234375,365.25,63.61666488647461,520.75,17.899999618530273,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.11666488647461,66.73332977294922,5.199999809265137,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-02,"Index, 201612=100",units,50.5,34.8,45.8,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,88527.0,149177.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",349.2833251953125,284.8666687011719,364.5333251953125,64.44999694824219,520.066650390625,15.25,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.46666717529297,66.56666564941406,4.5,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-12,"Index, 201612=100",units,51.5,35.2,46.7,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,62705.0,129861.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",353.23333740234375,290.7166748046875,370.2833251953125,62.516666412353516,522.7999877929688,17.03333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.733333587646484,67.25,5.233333110809326,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-08,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,148447.0,267975.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",346.9166564941406,285.2833251953125,365.1000061035156,61.61666488647461,521.683349609375,18.233333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.81666564941406,66.55000305175781,5.449999809265137,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-10,"Index, 201612=100",units,51.2,34.8,46.3,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,76353.0,151200.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",351.04998779296875,288.0333251953125,369.0833435058594,63.0,522.183349609375,18.08333396911621,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",63.766666412353516,67.41666412353516,5.4666666984558105,Number,unit,Total of all violations-Actual incidents,11814.0
Manitoba,2001-06,"Index, 201612=100",units,51.1,34.8,46.2,Dollars,units,"Median total income,Both sexes,All age groups",1766.67,,,,,,,,,,,,,Persons,unit,89791.0,207450.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",345.6000061035156,282.9666748046875,365.6666564941406,62.61666488647461,521.2999877929688,20.08333396911621,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.599998474121094,66.81666564941406,6.016666889190674,Number,unit,Total of all violations-Actual incidents,11814.0
New Brunswick,2007-10,"Index, 201612=100",units,92.0,91.2,91.6,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,371543.0,509753.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",228.64999389648438,195.38333129882812,247.4499969482422,33.266666412353516,372.8666687011719,18.766666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.733333587646484,64.01667022705078,8.199999809265137,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-06,"Index, 201612=100",units,91.3,88.3,90.5,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,350104.0,528388.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",231.0,195.23333740234375,248.26666259765625,35.78333282470703,372.3333435058594,17.266666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.68333435058594,64.43333435058594,7.116666793823242,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-08,"Index, 201612=100",units,91.6,90.8,91.2,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,411624.0,644272.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",229.28334045410156,196.0,247.43333435058594,33.25,372.5333251953125,18.16666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.04999923706055,64.08333587646484,7.833333492279053,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-12,"Index, 201612=100",units,92.2,91.3,91.8,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,328924.0,432913.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",230.51666259765625,197.63333129882812,249.88333129882812,32.849998474121094,373.1166687011719,19.399999618530273,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.266666412353516,64.5999984741211,8.166666984558105,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-03,"Index, 201612=100",units,90.9,88.3,90.1,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,330440.0,441509.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",226.25,192.14999389648438,243.93333435058594,34.08333206176758,372.1499938964844,17.683332443237305,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.04999923706055,62.983333587646484,7.7833333015441895,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-02,"Index, 201612=100",units,90.9,88.3,90.1,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,258134.0,357713.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",226.3000030517578,192.38333129882812,242.60000610351562,33.91666793823242,372.1333312988281,16.299999237060547,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.04999923706055,62.650001525878906,7.266666889190674,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-05,"Index, 201612=100",units,91.3,88.3,90.5,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,358501.0,492226.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",227.3333282470703,192.4166717529297,245.8000030517578,34.900001525878906,372.25,18.483333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.29999923706055,63.56666564941406,8.300000190734863,Number,unit,Total of all violations-Actual incidents,3918.17
