Province,Listprice,date added,locality,postal_code,year_built,taxes,basement,Lot_size,Beds,Baths,Area,MonthyrAdded,PricePerSqft,Age 
Newfoundland and Labrador,158999,29-Nov-18,Cupids,A0A 2B0,2001,,Crawl,0.63 Ac,3,1,1189,Nov-18,133.724979,17
Newfoundland and Labrador,199900,27-Nov-18,Paradise,A1L4H3,2019,,,,1,1,1288,Nov-18,155.2018634,-1
Newfoundland and Labrador,389900,27-Nov-18,St. John's,A1A1A1,2018,,,,2,2,2880,Nov-18,135.3819444,0
Newfoundland and Labrador,264900,29-Nov-18,Conception Bay South,A1X0C2,2012,,,,3,2,2000,Nov-18,132.45,6
Newfoundland and Labrador,459900,29-Nov-18,Paradise,A1L0W8,2014,,,,3,3,2190,Nov-18,210,4
Newfoundland and Labrador,249900,29-Nov-18,Cupids,A0A 2B0,1979,,,1 Ac,3,2,2115,Nov-18,118.1560284,39
Newfoundland and Labrador,470000,29-Nov-18,Salmon Cove,A0A3S0,2010,,,,3,4,2229,Nov-18,210.8568865,8
Newfoundland and Labrador,379000,29-Nov-18,Conception Bay South,A1W 4M2,2010,,,,3,3,2510,Nov-18,150.9960159,8
Newfoundland and Labrador,79900,27-Nov-18,Conception Bay South,A1X6E8,1967,,,,5,1,1700,Nov-18,47,51
Newfoundland and Labrador,100000,29-Nov-18,Bay Roberts,A0A1G0,1965,,,,,,2000,Nov-18,50,53
Newfoundland and Labrador,449900,29-Nov-18,St. John's,A1H0E6,2010,,,,4,4,3737,Nov-18,120.3906877,8
Newfoundland and Labrador,160000,28-Nov-18,Fortune,A0E1P0,1989,,,,3,2,1300,Nov-18,123.0769231,29
Newfoundland and Labrador,199900,28-Nov-18,Mount Pearl,A1N1X1,1977,,,,3,2,1040,Nov-18,192.2115385,41
Newfoundland and Labrador,239900,27-Nov-18,Pasadena,A0L1K0,1963,,,,4,1,1900,Nov-18,126.2631579,55
Newfoundland and Labrador,229900,27-Nov-18,St. John's,A1E1L4,1892,,,,6,1,2550,Nov-18,90.15686275,126
Newfoundland and Labrador,89900,28-Nov-18,Humber Arm South,A0L1A0,2001,,,,3,1,1976,Nov-18,45.49595142,17
Newfoundland and Labrador,350000,27-Nov-18,Holyrood,A0A2R0,2012,,,,4,3,2448,Nov-18,142.9738562,6
Newfoundland and Labrador,314900,29-Nov-18,Harbour Grace,A0A2M0,2010,,,,3,2,2283,Nov-18,137.9325449,8
Newfoundland and Labrador,334900,27-Nov-18,St. John's,A1A2A1,1965,,,,3,2,1016,Nov-18,329.6259843,53
Newfoundland and Labrador,379000,28-Nov-18,Conception Bay South,A1W4M2,2010,,,,3,4,2510,Nov-18,150.9960159,8
Newfoundland and Labrador,479000,29-Nov-18,Conception Bay South,A1W0A1,2006,,,,5,4,2930,Nov-18,163.4812287,12
Newfoundland and Labrador,168000,29-Nov-18,St. John's,A1G 1G5,1965,,,,3,2,1248,Nov-18,134.6153846,53
Newfoundland and Labrador,150000,30-Nov-18,St. John's,A1E1H5,1934,,,,5,2,1990,Nov-18,75.37688442,84
Newfoundland and Labrador,267500,15-Oct-18,Mount Pearl,A1N2Y8,1983,,,,3,3,2290,Oct-18,116.8122271,35
Newfoundland and Labrador,289000,28-Nov-18,New-Wes-Valley,A0G2N0,2012,,,,2,2,1310,Nov-18,220.610687,6
Newfoundland and Labrador,289900,29-Nov-18,Carbonear,A1Y 1B7,2017,,Crawl,0.19 Ac,3,2,1240,Nov-18,233.7903226,1
Newfoundland and Labrador,219900,29-Nov-18,Clarke's Beach,A0A 1W0,2016,,,,3,2,1120,Nov-18,196.3392857,2
Newfoundland and Labrador,399900,29-Nov-18,Pouch Cove,A0A3L0,2005,,,,5,3,3680,Nov-18,108.6684783,13
Newfoundland and Labrador,176000,27-Nov-18,St. John's,A1C2W1,2018,,,,3,3,1066,Nov-18,165.1031895,0
Newfoundland and Labrador,169000,27-Nov-18,Arnold's Cove,A0B1A0,1974,,,,3,2,1610,Nov-18,104.9689441,44
Newfoundland and Labrador,79500,29-Nov-18,Sibley's Cove,A0B1H0,1960,,,,3,2,1815,Nov-18,43.80165289,58
Newfoundland and Labrador,329900,27-Nov-18,Maddox Cove,A0A3H0,2012,,,,3,3,2555,Nov-18,129.1193738,6
Newfoundland and Labrador,129000,30-Nov-18,Lewin's Cove,A0E2G0,1985,,,,2,1,1800,Nov-18,71.66666667,33
Newfoundland and Labrador,339900,27-Nov-18,Mount Pearl,A1N4B1,1985,,,,3,3,2370,Nov-18,143.4177215,33
Newfoundland and Labrador,184900,30-Nov-18,Grand Falls - Windsor,A2A2G2,1962,,,,3,1,1899,Nov-18,97.36703528,56
Newfoundland and Labrador,152000,30-Nov-18,St. John's,A1E4L1,1977,,,,2,1,1650,Nov-18,92.12121212,41
Newfoundland and Labrador,319000,30-Nov-18,Paradise,A1L0N9,2011,,,,3,2,2660,Nov-18,119.924812,7
Newfoundland and Labrador,259900,28-Nov-18,Mount Pearl,A1N2A3,1978,,,,3,2,1976,Nov-18,131.5283401,40
Newfoundland and Labrador,169900,28-Nov-18,Sunnyside,A0B3J0,2013,,,,3,2,992,Nov-18,171.2701613,5
Newfoundland and Labrador,279900,29-Nov-18,Conception Bay South,A1X 7P6,2018,,,,3,2,1524,Nov-18,183.6614173,0
Newfoundland and Labrador,189900,29-Nov-18,Victoria,A0A 4G0,2003,,Walkout,1.29 Ac,3,2,1970,Nov-18,96.39593909,15
Newfoundland and Labrador,169900,29-Nov-18,St. John's,A1C2W5,1930,,,,2,1,860,Nov-18,197.5581395,88
Newfoundland and Labrador,239900,30-Nov-18,Happy Valley - Goose Bay,A0P1E0,1980,,,,3,1,1230,Nov-18,195.0406504,38
Newfoundland and Labrador,265000,28-Nov-18,St. John's,A1A 4C4,1984,"2,092 CAD (2017)",,,4,2.5,2080,Nov-18,127.4038462,34
Newfoundland and Labrador,169900,30-Nov-18,St. Joseph's Cove - St. Veronica's,A0H2E0,1981,,,,4,3,1405,Nov-18,120.9252669,37
Newfoundland and Labrador,165000,27-Nov-18,Mount Pearl,A1N1J5,1971,,,,3,1,2070,Nov-18,79.71014493,47
Newfoundland and Labrador,129000,27-Nov-18,Placentia,A0B2Y0,1958,,,,4,2,1150,Nov-18,112.173913,60
Newfoundland and Labrador,654500,30-Nov-18,St. John's,A1E1C3,1931,,,,4,4,5010,Nov-18,130.6387226,87
Newfoundland and Labrador,237900,27-Nov-18,Paradise,A1L3Y9,2006,,,,2,2,1970,Nov-18,120.7614213,12
Newfoundland and Labrador,394500,27-Nov-18,St. John's,A1H0M5,2017,,,,3,3,2073,Nov-18,190.3039074,1
Newfoundland and Labrador,540000,27-Nov-18,St. John's,A1B2G9,1995,,,,5,4,4980,Nov-18,108.4337349,23
Newfoundland and Labrador,529000,27-Nov-18,St. John's,A1C5H5,2017,,,,4,2,2929,Nov-18,180.6077159,1
Newfoundland and Labrador,269000,29-Nov-18,St. John's,A1E5Z7,1989,,,,2,3,2250,Nov-18,119.5555556,29
Newfoundland and Labrador,294500,29-Nov-18,St. John's,A1A5Y2,2007,,,,3,2,1872,Nov-18,157.3183761,11
Newfoundland and Labrador,106900,30-Nov-18,Lewisporte,A0G3A0,1971,,,,5,2,2100,Nov-18,50.9047619,47
Newfoundland and Labrador,270900,27-Nov-18,Paradise,A1L4H3,2019,,,,3,3,1587,Nov-18,170.6994329,-1
Newfoundland and Labrador,269900,27-Nov-18,Mount Pearl,A1N3X9,1986,,,,3,2,2250,Nov-18,119.9555556,32
Newfoundland and Labrador,47000,29-Nov-18,Lourdes,A0N1R0,1977,,,,3,2,1400,Nov-18,33.57142857,41
Newfoundland and Labrador,95000,28-Nov-18,Harbour Grace,A0A2M0,1958,,,,4,2,1680,Nov-18,56.54761905,60
Newfoundland and Labrador,250000,27-Nov-18,St. John's,A1E1X1,1981,,,,4,2,1782,Nov-18,140.291807,37
Newfoundland and Labrador,189000,27-Nov-18,Clarenville,A5A3A2,1991,,,,6,2,1960,Nov-18,96.42857143,27
Newfoundland and Labrador,19900,28-Nov-18,Arnold's Cove,A0B1A0,1970,,,,2,1,840,Nov-18,23.69047619,48
Newfoundland and Labrador,159900,27-Nov-18,St. John's,A1C5E8,1950,,,,2,1,1361,Nov-18,117.4871418,68
Newfoundland and Labrador,369900,30-Nov-18,Placentia,A0B2Y0,1988,,,,3,3,1867,Nov-18,198.1253348,30
Newfoundland and Labrador,315000,30-Nov-18,Paradise,A1L3N3,2014,,,,5,4,2488,Nov-18,126.607717,4
Newfoundland and Labrador,359000,27-Nov-18,Stephenville,A2N3P9,1995,,,,3,4,3600,Nov-18,99.72222222,23
Newfoundland and Labrador,224999,29-Nov-18,Carbonear,A1Y1A6,2000,,Walkout Fully Developed,1.27 Ac,3,3,2600,Nov-18,86.53807692,18
Newfoundland and Labrador,249000,30-Nov-18,Hillview - Adeytown,A0E2A0,1997,,,,3,2,1831,Nov-18,135.9912616,21
Newfoundland and Labrador,234000,27-Nov-18,Torbay,A1K1K7,1958,,,,2,2,1110,Nov-18,210.8108108,60
Newfoundland and Labrador,329900,28-Nov-18,St. John's,A1B4S3,2000,,,,5,4,1980,Nov-18,166.6161616,18
Newfoundland and Labrador,196500,30-Nov-18,Clarenville,A5A0E2,2019,,,,2,1,887,Nov-18,221.5332582,-1
Newfoundland and Labrador,119900,27-Nov-18,Holyrood,A0A2R0,1975,,,,3,1,960,Nov-18,124.8958333,43
Newfoundland and Labrador,189900,30-Nov-18,St. John's,A1C2E1,1950,,,,6,2,2320,Nov-18,81.85344828,68
Newfoundland and Labrador,459900,30-Nov-18,Little Rapids,A2H 2N2,2018,,,1 Ac,4,3,2716,Nov-18,169.3298969,0
Newfoundland and Labrador,199900,27-Nov-18,Paradise,A1L4H3,2019,,,,1,1,1268,Nov-18,157.6498423,-1
Newfoundland and Labrador,357000,30-Nov-18,Conception Bay South,A1W0B8,2016,,,,3,3,2342,Nov-18,152.4338173,2
Newfoundland and Labrador,159900,30-Nov-18,Makinsons,A0A2X0,1985,,,,3,2,1996,Nov-18,80.11022044,33
Newfoundland and Labrador,298000,29-Nov-18,Bay St. George South,A0N1V0,2008,,,,3,2,1232,Nov-18,241.8831169,10
Newfoundland and Labrador,224900,11-Jul-18,Bay Roberts,A0A 1G0,1968,,,,3,2,2280,Jul-18,98.64035088,50
Newfoundland and Labrador,439900,12-Sep-17,Rocky Harbour,,2018,,Full,,4,4,5047,Sep-17,87.16068952,0
Newfoundland and Labrador,334900,15-Nov-18,Upper Island Cove,A0A 4E0,2012,,,,4,2,2800,Nov-18,119.6071429,6
Newfoundland and Labrador,224900,02-Feb-18,St. John's,A1S 1B1,2018,"2,230 CAD (2015)",Full,0.115 Ac,3,1,2100,Feb-18,107.0952381,0
Newfoundland and Labrador,99900,08-Sep-18,Bay Roberts,A0A 1G0,2012,,,,2,1,900,Sep-18,111,6
Newfoundland and Labrador,549000,12-Oct-18,St. John's,A1C 2C3,1902,,,,7,6,3360,Oct-18,163.3928571,116
Newfoundland and Labrador,39900,08-Jul-18,Green's Harbour,A0B 1X0,2018,,,1.1 Ac,,,780.8249027,Jul-18,51.09980466,0
Newfoundland and Labrador,129900,01-Nov-18,Bryant's Cove,A0A3P0,1973,800 CAD (2018),,,3,1,2484,Nov-18,52.29468599,45
Newfoundland and Labrador,264900,17-Apr-18,Conception Bay South,A1X7L7,2018,,,,3,1,2154,Apr-18,122.9805014,0
Newfoundland and Labrador,80910,15-Sep-18,Grand Bank,A0E 1W0,1971,,,,4,1.5,2240,Sep-18,36.12053571,47
Newfoundland and Labrador,149900,12-Jun-18,Brigus Junction,A0B 1G0,2018,,,,,,780.8249027,Jun-18,191.9764591,0
Newfoundland and Labrador,184900,27-Sep-18,St. John's,A1B 3M4,1979,"2,023 CAD (2018)",Full,,4,1,1680,Sep-18,110.0595238,39
Newfoundland and Labrador,275000,16-Aug-18,St. John's,A1B5E1,2009,"2,200 CAD (2009)",,,4,3.5,1620,Aug-18,169.7530864,9
Newfoundland and Labrador,419900,21-Nov-18,St. John's,A1B 3J4,1942,,,0.241 Ac,4,2,2536,Nov-18,165.5757098,76
Newfoundland and Labrador,329000,28-Nov-18,Bellevue,A1B1B0,2016,,,,3,2,1700,Nov-18,193.5294118,2
Newfoundland and Labrador,38900,01-Sep-18,Cape Broyle,A0A 1P0,1918,,,,3,1,1400,Sep-18,27.78571429,100
Newfoundland and Labrador,270000,28-Nov-18,St. John's,A1B3J2,1964,,,,4,2,2048,Nov-18,131.8359375,54
Newfoundland and Labrador,269900,01-Nov-18,Pasadena,A0L 1K0,2004,,,0.258 Ac,3,1,2000,Nov-18,134.95,14
Newfoundland and Labrador,359900,29-Nov-18,St. John's,A1C3K9,2000,,,,2,2,1427,Nov-18,252.2074282,18
Newfoundland and Labrador,159900,27-Nov-18,Channel - Port aux Basques,A0M1C0,1998,,,,2,2,1710,Nov-18,93.50877193,20
Newfoundland and Labrador,254900,28-Nov-18,Paradise,A1L 4H7,2018,,,,3,2.5,1587,Nov-18,160.6175173,0
Newfoundland and Labrador,179000,31-Aug-18,Bay Roberts,A0A 1G0,2018,,,,,,2520,Aug-18,71.03174603,0
Newfoundland and Labrador,549900,05-Jun-17,Bay Roberts,A0A 1X0,2002,"2,700 CAD (2017)",Full,0.4 Ac,5,4,2700,Jun-17,203.6666667,16
Newfoundland and Labrador,329900,10-Sep-18,Paradise,A1L 3C8,2018,,,0.203 Ac,2,2,2330,Sep-18,141.5879828,0
Newfoundland and Labrador,125000,17-Jul-18,Heart's Delight - Islington,A0B 2A0,1920,750 CAD (2017),,,2,1.5,1200,Jul-18,104.1666667,98
Newfoundland and Labrador,249900,05-Oct-18,Paradise,A1L0Y1,2018,"2,200 CAD (2018)",Full,,2,1,1620,Oct-18,154.2592593,0
Newfoundland and Labrador,56900,25-Jul-18,Bay Roberts,A0A 1G0,2018,,,,,,780.8249027,Jul-18,72.87165125,0
Newfoundland and Labrador,359900,27-Aug-18,Mount Pearl,A1N 4W2,2013,,Full,0.092 Ac,3,2,2372,Aug-18,151.7284992,5
Newfoundland and Labrador,259900,15-Sep-18,Brigus,A0B 0A7,2015,,,,3,2,1596,Sep-18,162.8446115,3
Newfoundland and Labrador,219900,02-Mar-18,Cupids,A0A 2B0,2016,,,,,,4550,Mar-18,48.32967033,2
Newfoundland and Labrador,314900,07-Nov-18,St. John's,A1E 3W5,1983,"2,253 CAD (2018)",,,4,2.5,2080,Nov-18,151.3942308,35
Newfoundland and Labrador,99900,23-Nov-17,Spaniard's Bay,A0A 3X1,1976,300 CAD (2017),,0.5 Ac,3,1,1120,Nov-17,89.19642857,42
Newfoundland and Labrador,339900,27-Feb-18,Witless Bay,A0A 4K0,2018,,,,3,2,1469,Feb-18,231.3818924,0
Newfoundland and Labrador,459900,01-Nov-18,Conception Bay South,A1X 0A4,2007,"2,773 CAD (2018)",,,4,3,3400,Nov-18,135.2647059,11
Newfoundland and Labrador,289900,09-Nov-18,St. John's,A1A 3S1,2018,,Full,,3,2,2300,Nov-18,126.0434783,0
Newfoundland and Labrador,325000,13-Mar-15,Bay Roberts,A0A 1X0,2018,,,0.146 Ac,3,2,1511,Mar-15,215.0893448,0
Newfoundland and Labrador,125000,20-Sep-18,Cape Broyle,A0A 1P0,1976,,,,3,1,798,Sep-18,156.641604,42
Newfoundland and Labrador,158000,04-Oct-18,Greater Renews - Cappahayden,A0A 4A0,2018,,,,3,1,1160,Oct-18,136.2068966,0
Manitoba,949000,22-Aug-18,Headingley,R4H 1J7,2004,,Full,,3,,2850,Aug-18,332.9824561,14
Manitoba,274900,07-Sep-18,Winnipeg,R3J 0W9,1955,"3,322.19 CAD (2018)",Full,0.138 Ac,3,1,1189,Sep-18,231.2026913,63
Manitoba,289900,11-Nov-18,Winnipeg,R2J 2E7,2018,"3,407 CAD (2017)",Full,,3,2,780.8249027,Nov-18,371.2740193,0
Manitoba,179900,18-May-18,Winnipeg,,1920,,Full,0.119 Ac,2,1,1130,May-18,159.2035398,98
Manitoba,259900,23-Jun-18,Hanover,R0A 0A2,2018,,,,,,1108,Jun-18,234.566787,0
Manitoba,399900,26-Oct-18,Winnipeg,R3X 0K8,2016,,Full,0.089 Ac,3,2,1592,Oct-18,251.1934673,2
Manitoba,899900,20-Mar-18,Winnipeg,R3Y 0N3,2018,,Full Walkout,,5,3,2278,Mar-18,395.0395083,0
Manitoba,309900,10-Sep-18,Winnipeg,R3T1T7,2018,,Full,0.058 Ac,3,1,914,Sep-18,339.059081,0
Manitoba,399900,23-Jun-18,La Salle,R0G0A2,2018,,Full Insulated,0.379 Ac,3,2,1244,Jun-18,321.4630225,0
Manitoba,169900,18-Jul-18,Winnipeg,R2W4T8,1913,"2,410.92 CAD (2017)",Full,0.053 Ac,3,1,1200,Jul-18,141.5833333,105
Manitoba,359900,03-Sep-18,Strathcona,R0K 1R0,2014,"2,997.69 CAD (2018)",,0.744 Ac,4,2,1672,Sep-18,215.2511962,4
Manitoba,339900,23-Jun-18,Niverville,R0A 0A2,2018,,Full Insulated,0.201 Ac,3,2,1244,Jun-18,273.2315113,0
Manitoba,399900,12-Apr-18,Winnipeg,R2C 4M4,2018,,,0.144 Ac,,,780.8249027,Apr-18,512.1506737,0
Manitoba,150000,08-Nov-18,Winnipeg,R3M3H5,1969,"1,920 CAD (2018)",,,1,1,691,Nov-18,217.0767004,49
Manitoba,188900,24-Apr-18,Strathcona,R0K 1R0,1977,"1,954.85 CAD (2018)",,0.7 Ac,2,1,1120,Apr-18,168.6607143,41
Manitoba,62000,13-Sep-18,Stonewall,R0C 2Z0,1977,,,,2,1,924,Sep-18,67.0995671,41
Manitoba,309900,06-Oct-18,Winnipeg,R2M 2H6,1962,,Full Fully Finished,,4,2,1158,Oct-18,267.6165803,56
Manitoba,244900,09-Nov-18,Winnipeg,R2H 1Y7,1912,"2,819.61 CAD (2018)",Full,0.074 Ac,4,2,903,Nov-18,271.2070875,106
Manitoba,1199900,26-Oct-18,Winnipeg,R2G 1P2,2018,,,,2,2,2408,Oct-18,498.2973422,0
Manitoba,119900,09-Nov-18,Winnipeg,R2W 0B8,1946,"2,951.07 CAD (2018)",Full,0.116 Ac,2,1,806,Nov-18,148.7593052,72
Manitoba,349900,26-Nov-18,Winnipeg,R2M 2J5,2018,,Full Fully Finished,,3,2,1597,Nov-18,219.0983093,0
Manitoba,264900,11-Sep-18,Winnipeg,R2L 1C6,1956,,Full Spacious Recreation Room,0.11 Ac,3,1,945,Sep-18,280.3174603,62
Manitoba,324900,07-Sep-18,Winnipeg,R2M 0E6,2018,,Full,0.057 Ac,3,2,914,Sep-18,355.4704595,0
Manitoba,748888,19-Sep-18,Winnipeg,R3Y 0M3,1974,,Full,0.277 Ac,5,3,1901,Sep-18,393.9442399,44
Manitoba,139900,02-Oct-18,Niverville,R0A 0A1,2018,,,,2,1,800,Oct-18,174.875,0
Manitoba,25000,19-May-18,Eastern Manitoba,R0E 1L0,2018,,,0.173 Ac,,,780.8249027,May-18,32.01742146,0
Manitoba,184900,11-Jul-18,Winnipeg,R3T2C3,2017,,,,1,1,574,Jul-18,322.1254355,1
Manitoba,509900,31-Aug-18,Niverville,R0A 0A2,2006,,Full,0.299 Ac,4,3,1647,Aug-18,309.5931998,12
Manitoba,150000,20-Nov-18,Winnipeg,R2X 0A5,2018,"1,407.9 CAD (2018)",,0.084 Ac,,,780.8249027,Nov-18,192.1045288,0
Manitoba,469900,23-Jun-18,Winnipeg,R3X 0E4,2011,"6,508 CAD (2017)",Full,,4,2,1636,Jun-18,287.2249389,7
Manitoba,139990,03-Jul-18,Macdonald,R0A 0A1,2018,,,,,,780.8249027,Jul-18,179.2847532,0
Manitoba,309900,07-Sep-18,Winnipeg,R3T 1T8,2018,,,0.058 Ac,3,1,914,Sep-18,339.059081,0
Manitoba,279900,24-Aug-18,Tache,R0A1X1,1947,"2,803.82 CAD (2018)",Full,2.3 Ac,5,2,1800,Aug-18,155.5,71
Manitoba,165000,14-Aug-17,Winnipeg,TBD,2017,,,,,,570,Aug-17,289.4736842,1
Manitoba,313900,23-Jun-18,Steinbach,R5G 0Z3,2018,,Full,0.17 Ac,3,2,1244,Jun-18,252.3311897,0
Manitoba,349900,03-Oct-18,Lorette,R5K 0R5,2018,,Full Insulated,,3,2,1244,Oct-18,281.2700965,0
Manitoba,479900,14-Mar-18,Winnipeg,R3M 1H6,2018,,Full,0.053 Ac,5,3,1511,Mar-18,317.6042356,0
Manitoba,289900,20-Nov-18,Winnipeg,R2J 2E7,2018,"3,407 CAD (2018)",Full,,3,2,1249,Nov-18,232.1056845,0
Manitoba,124000,14-Jun-18,Winnipeg,R2G1R2,1964,"1,925.67 CAD (2017)",,,2,1,766,Jun-18,161.8798956,54
Manitoba,214900,30-Oct-18,Winnipeg,R2M 3J7,1921,"2,194.41 CAD (2018)",Part,0.089 Ac,2,1,797,Oct-18,269.6361355,97
Manitoba,435000,12-Oct-18,Winnipeg,R2J 0P2,2017,"2,065 CAD (2018)",Full,0.075 Ac,7,2,1125,Oct-18,386.6666667,1
Manitoba,529900,05-Apr-18,Winnipeg,R3M 0Y7,2018,,Full,0.069 Ac,5,3,1431,Apr-18,370.3004892,0
Manitoba,137990,03-Jul-18,Macdonald,R0A 0A1,2018,,,,,,780.8249027,Jul-18,176.7233595,0
Manitoba,589900,27-Jun-18,Macdonald,R0G 0A1,2018,,Full,0.241 Ac,5,3,1878,Jun-18,314.1107561,0
Manitoba,352900,17-Oct-18,Winnipeg,R3Y0Z1,2017,,Full,,3,2,1325,Oct-18,266.3396226,1
Alberta,300000,12-Oct-18,Peace River Valley,T0H 3V0,1974,500 CAD (2018),,44.26 Ac,6,2,2630,Oct-18,114.0684411,44
Alberta,246900,24-Sep-18,Edmonton,T6H 5G5,1970,"1,785.15 CAD (2017)",,,2,2,1402,Sep-18,176.1055635,48
Alberta,449888,01-Nov-18,Gibbons,T0A 1N0,2011,,Full,0.125 Ac,4,4,2131,Nov-18,211.115908,7
Alberta,158000,23-Jun-18,Magrath,T0K 1J0,2018,,,,,,780.8249027,Jun-18,202.3501037,0
Alberta,103500,28-Sep-18,Medicine Hat,T1A 0J5,1910,,Crawl,0.172 Ac,2,1,770,Sep-18,134.4155844,108
Alberta,269900,12-Sep-18,Edmonton,T5P 0V7,1958,"2,267 CAD (2018)",Crawl,,3,1,1040,Sep-18,259.5192308,60
Alberta,349900,17-May-18,Lloydminster,T9V 2R5,2003,"3,092 CAD (2017)",,0.146 Ac,4,3,1036,May-18,337.7413127,15
Alberta,579900,06-Oct-18,Calgary,T3G 5A9,2000,"3,518 CAD (2018)",Full,0.106 Ac,4,3,22550,Oct-18,25.71618625,18
Alberta,799900,20-May-18,Valleyview,T0H3N0,2011,,"Walkout Full/W Walkout, Undeveloped",47.85 Ac,6,3,3474,May-18,230.2533103,7
Alberta,729900,15-Sep-18,County Of Grande Prairie,T8V 2Z8,2016,,"Full Full, Partially Developed",3.11 Ac,2,2.5,1617,Sep-18,451.3914657,2
Alberta,289900,20-Jul-18,Edmonton,T5E 1P2,1959,"2,659 CAD (2017)",Full,512 Ac,4,2,1065,Jul-18,272.2065728,59
Alberta,338000,15-Nov-18,Brooks,T1R 1G8,1999,,Full,0.153 Ac,5,3,1224,Nov-18,276.1437908,19
Alberta,417000,01-May-18,Fort McMurray,T9H 4T4,1980,"2,446 CAD (2017)",Full,0.104 Ac,4,2,1148,May-18,363.2404181,38
Alberta,284900,14-Apr-18,Cold Lake,T9M 2A3,1988,"2,789 CAD (2017)",,,4,2,1118,Apr-18,254.8300537,30
Alberta,240000,02-Nov-18,Grimshaw,T0H 1W0,1977,"2,625 CAD (2018)","Full Full, Fully Developed",,5,2.5,1140,Nov-18,210.5263158,41
Alberta,84900,16-Jun-18,Edmonton,T5S 1T5,1997,868.15 CAD (2018),,,3,2,1162,Jun-18,73.0636833,21
Alberta,375000,14-Sep-18,St. Albert,T8N 1A7,1962,"4,113.28 CAD (2018)",Full,,4,3,1236,Sep-18,303.3980583,56
Alberta,189000,20-Sep-18,Lethbridge,T1J 1N3,2018,"2,566 CAD (2018)",Crawl,,4,1,1520,Sep-18,124.3421053,0
Alberta,434900,17-Sep-18,Lethbridge,T1K 7W9,2005,,Full,0.151 Ac,4,2,1450,Sep-18,299.9310345,13
Alberta,339900,17-May-18,Sunbreaker Cove,T0C 0J0,1970,"1,694 CAD (2017)","Concrete, Crawl",,3,1,780.8249027,May-18,435.3088622,48
Alberta,199900,11-Jul-18,Grande Prairie,T8V 0N4,2006,"2,487 CAD (2017)",,,1,1,767,Jul-18,260.6258149,12
Alberta,319750,08-Oct-18,Medicine Hat,T1C 1K9,1976,,Full,0.174 Ac,4,3,1349,Oct-18,237.0274277,42
Alberta,539900,23-Aug-18,Chestermere,T1X 0W8,2015,,Full,0.144 Ac,2,1,780.8249027,Aug-18,691.4482339,3
Alberta,184900,08-Nov-17,Edmonton,T5T 5Z9,1991,"1,508 CAD (2016)",,,2,2,978,Nov-17,189.0593047,27
Alberta,38000,13-Jul-17,Eaglesham,T0H 1H0,2018,384.69 CAD (2017),"Full Full, Undeveloped",0.172 Ac,2,1,770,Jul-17,49.35064935,0
Alberta,349900,19-Jun-18,Redcliff,T0J 2P2,1992,,"Fully Finished, Walkout",0.021 Ac,4,3,2118,Jun-18,165.2030217,26
Alberta,329900,14-Jun-18,Lloydminster,T9V 2B6,1985,"3,156 CAD (2018)",,0.197 Ac,4,3,1311,Jun-18,251.6399695,33
Alberta,498000,19-Jun-18,Calgary,T3H 0E4,2014,"2,967 CAD (2017)",,,2,2,1353,Jun-18,368.0709534,4
Alberta,210000,14-Nov-18,Brooks,T1R 1K4,1999,"2,147 CAD (2018)",Full,,4,2,980,Nov-18,214.2857143,19
Alberta,320000,06-Nov-18,Stirling,T0K 2E0,2018,926.7 CAD (2018),,11.07 Ac,3,3,1817,Nov-18,176.1144744,0
Alberta,89900,01-Sep-18,Pincher Creek,T0W 1W0,2004,554 CAD (2018),Slab,0.15 Ac,2,1,524,Sep-18,171.5648855,14
Alberta,130000,20-Aug-18,Grande Prairie,T8V 3T7,1999,"1,659.52 CAD (2018)",Undeveloped,,2,1,887,Aug-18,146.5614431,19
Alberta,575000,12-Nov-18,Lethbridge,T1K 7A4,2018,,Concrete,0.155 Ac,5,3.5,2926,Nov-18,196.5140123,0
Alberta,325000,13-Jul-18,Medicine Hat,T1B 0G6,2008,,Full,0.099 Ac,5,2,1222,Jul-18,265.9574468,10
Alberta,888000,04-Mar-16,Edmonton,T6W 2T8,2014,"5,800 CAD (2018)",Full Finished,,3,3,1610,Mar-16,551.552795,4
Alberta,359000,20-Jul-18,Coronation,,2004,"5,011 CAD (2018)",Full,,5,3,1640,Jul-18,218.902439,14
Alberta,27500,02-Sep-17,Pincher Creek,T0W 1W0,2018,130.58 CAD (2018),,0.15 Ac,,,780.8249027,Sep-17,35.21916361,0
Alberta,529900,14-Sep-18,Okotoks,,2010,,Full Fully Finished Basement,0.01 Ac,3,3,1287,Sep-18,411.7327117,8
Alberta,450000,06-Feb-18,County Of Northern Lights,T8S 1S7,1995,,"Full Full, Partially Developed",3.71 Ac,3,2,2640,Feb-18,170.4545455,23
Alberta,69900,24-Oct-17,Coronation,T0C 1C0,2006,"1,622 CAD (2017)",,0.132 Ac,3,2,1152,Oct-17,60.67708333,12
Alberta,419900,14-Oct-18,Grande Prairie,T8X 0C8,2007,,,0.119 Ac,4,3.5,1770,Oct-18,237.2316384,11
Alberta,57000,04-Nov-18,Peace River Valley,T0H 3P0,1977,,"Full Full, Undeveloped",0.298 Ac,3,1,960,Nov-18,59.375,41
Alberta,320000,07-Nov-18,Edmonton,T5J 1R9,1968,"2,019 CAD (2018)",,,2,2,860,Nov-18,372.0930233,50
